prestamo_id,fecha_originacion,segmento,monto,plazo_meses,score_crediticio,ingreso_anual,dti,tasa_interes,default,perdida_dado_default
718688,2022-01-20,Retail,20350.79,48,828,25397,0.02,6.5,0,0
718032,2022-01-20,Retail,10416.29,48,723,50522,0.212,9.54,0,0
705694,2022-01-20,PYME,15202.75,36,797,190984,0.213,8.11,0,0
702372,2022-01-20,Retail,11838.3,60,758,30599,0.113,6.83,0,0
700973,2022-01-20,PYME,108193.72,120,759,46370,0.052,6.62,0,0
717621,2022-01-20,Retail,12725.08,48,819,42647,0.094,4.5,0,0
719815,2022-01-20,Retail,7306.84,60,634,22666,0.188,13.57,0,0
712206,2022-01-20,Retail,6277.94,60,668,22524,0.234,14.56,0,0
718334,2022-01-20,Retail,12787.56,84,718,61854,0.24,10.19,0,0
704931,2022-01-20,PYME,52309.48,60,727,128733,0.188,5.97,0,0
701570,2022-01-20,Retail,3980.25,48,850,63223,0.031,3.63,0,0
711919,2022-01-20,Retail,13344.26,24,706,33262,0.092,11.17,0,0
708620,2022-01-21,Corporativo,1333311.47,24,783,2077703,0.33,9.78,1,434662.32
705108,2022-01-21,Retail,12563.79,48,712,19114,0.14,9.8,1,4141.44
703155,2022-01-21,Retail,16100.98,12,563,47180,0.153,15.7,0,0
719175,2022-01-21,Retail,24983.78,84,749,33883,0.097,8.17,0,0
708291,2022-01-21,Corporativo,204534.38,60,765,3186868,0.088,7.46,0,0
710368,2022-01-21,Retail,13231.62,48,676,10268,0.122,8.66,1,1358.16
708828,2022-01-21,Retail,14998.85,36,657,54093,0.246,11.48,0,0
706276,2022-01-21,Retail,24590.56,48,608,41587,0.29,16.07,0,0
703433,2022-01-21,Retail,38987.22,120,598,60817,0.257,14.79,0,0
703225,2022-01-21,PYME,86003.42,24,714,193773,0.02,9.51,0,0
702491,2022-01-21,Retail,8920.31,24,624,32369,0.251,15.69,0,0
719484,2022-01-21,Retail,9697.81,48,676,32230,0.291,9.81,0,0
705614,2022-01-21,PYME,35733.51,48,590,93430,0.324,16.38,1,16659.12
718473,2022-01-21,Retail,36696.66,60,607,9672,0.404,18.27,0,0
709121,2022-01-21,Corporativo,180268.97,60,821,1631941,0.24,5.56,0,0
706243,2022-01-22,PYME,177296.13,60,802,133692,0.068,7.93,0,0
705290,2022-01-22,Retail,16652.15,36,588,33055,0.102,14.7,0,0
718647,2022-01-22,PYME,127665.42,48,755,170571,0.191,10.2,1,34425.22
715420,2022-01-22,PYME,57816.39,24,718,199650,0.171,9.87,0,0
716955,2022-01-22,Retail,19650.81,36,760,82608,0.178,9.56,0,0
703639,2022-01-22,Retail,15967.96,48,626,62254,0.334,13.76,0,0
703114,2022-01-22,Retail,9055.47,36,622,52385,0.161,15.83,0,0
718615,2022-01-22,Retail,12848.41,12,721,43928,0.182,9.68,0,0
713571,2022-01-22,Retail,8281.87,60,676,12762,0.106,12.13,0,0
710690,2022-01-22,PYME,317018.85,36,747,121460,0.232,8.45,0,0
715731,2022-01-22,Retail,8950.33,120,630,24660,0.223,14.72,0,0
708779,2022-01-22,Retail,8192.64,60,648,25454,0.225,13.83,0,0
711206,2022-01-22,Retail,11785.74,36,696,20671,0.254,11.74,0,0
711595,2022-01-22,Retail,8723.98,48,674,41898,0.075,10.38,0,0
707573,2022-01-22,Retail,38183.56,120,571,41560,0.321,16.41,0,0
701891,2022-01-22,PYME,220902.35,60,584,93301,0.395,15.75,1,124348.12
704778,2022-01-22,Retail,32777.34,84,549,24459,0.372,20.04,0,0
704658,2022-01-22,Retail,14509.53,36,769,37229,0.026,6.19,0,0
713800,2022-01-22,Retail,14740.81,60,669,24894,0.232,13.11,0,0
709251,2022-01-22,Retail,10249.13,84,661,24914,0.132,11.87,0,0
704164,2022-01-22,PYME,125951.05,36,850,173975,0.092,3,0,0
700171,2022-01-23,Retail,22507.46,48,652,73792,0.259,11.36,0,0
703780,2022-01-23,Retail,6195.82,24,753,86348,0.076,6.37,0,0
714328,2022-01-23,Corporativo,566416.66,24,650,2647521,0.404,15.04,0,0
715333,2022-01-23,Retail,9408.51,48,753,30461,0.139,9.38,0,0
710657,2022-01-23,PYME,17806.49,48,665,97242,0.277,12.65,1,3602.4
710018,2022-01-23,Retail,20135.73,60,683,29676,0.02,9.64,0,0
707185,2022-01-23,Retail,28166.8,12,655,34346,0.259,13.54,0,0
704904,2022-01-23,PYME,98398.08,36,608,37234,0.221,13.48,0,0
719721,2022-01-23,PYME,62809.11,36,622,88121,0.216,13.51,0,0
707523,2022-01-23,Retail,18237.39,48,715,57789,0.153,11.77,0,0
719589,2022-01-23,Retail,5899.27,36,550,95697,0.349,17.77,1,1727.47
713490,2022-01-23,Retail,12347.34,24,683,32668,0.251,13.91,0,0
704203,2022-01-23,Retail,13395.5,48,626,55046,0.221,10.72,0,0
715952,2022-01-23,Retail,13745.92,84,719,62375,0.229,11.78,0,0
713589,2022-01-24,Retail,27910.89,120,561,23314,0.207,16.85,0,0
703483,2022-01-24,Retail,20651.96,24,816,77281,0.125,6.62,0,0
715671,2022-01-24,Retail,16953.18,84,680,91574,0.413,12.56,0,0
704531,2022-01-24,Retail,3318.53,24,730,31004,0.02,10.72,0,0
700107,2022-01-24,Retail,5070.48,36,615,31409,0.02,13.71,1,952.27
717242,2022-01-24,Retail,9309.45,48,619,53649,0.305,14.82,0,0
717885,2022-01-24,Retail,7935.7,36,717,46398,0.02,9.29,0,0
704912,2022-01-24,Retail,9229.87,84,665,37071,0.206,12.13,0,0
705545,2022-01-24,Retail,4187.06,60,736,38494,0.197,7.28,0,0
711012,2022-01-24,PYME,98985.81,12,749,127631,0.02,7.77,0,0
704472,2022-01-24,PYME,42547.7,12,642,100141,0.204,11.46,0,0
714603,2022-01-24,Corporativo,1150692.96,60,701,1079433,0.085,8.78,0,0
717707,2022-01-24,Retail,9660.01,48,752,40084,0.132,8.56,0,0
718478,2022-01-24,PYME,46176.39,24,562,74331,0.294,16.72,1,23843.9
709923,2022-01-24,Retail,3978.59,84,702,32060,0.242,11.51,0,0
713893,2022-01-24,Retail,10380.76,24,708,33513,0.222,10.78,0,0
708224,2022-01-24,Retail,19525.97,60,715,149032,0.188,8.48,0,0
703472,2022-01-24,Retail,5704.32,84,842,26385,0.211,5.98,0,0
712773,2022-01-24,Retail,13169.91,12,731,76560,0.25,11.41,0,0
709177,2022-01-25,Retail,6084.76,48,698,17423,0.19,9.73,0,0
717243,2022-01-25,PYME,126990.81,48,748,163177,0.232,10.53,0,0
718018,2022-01-25,PYME,103632.02,84,760,340209,0.02,7.07,0,0
702582,2022-01-25,Retail,12566.6,84,705,32058,0.258,12.4,0,0
704939,2022-01-25,Retail,20419.12,36,791,55591,0.02,6.67,0,0
716727,2022-01-25,Retail,11920.25,36,784,60455,0.025,5.68,0,0
713671,2022-01-25,Corporativo,1256812.33,60,664,1051799,0.199,12.25,0,0
707216,2022-01-25,PYME,257672.5,60,802,173348,0.204,6.22,0,0
707656,2022-01-25,PYME,19502.5,36,749,102203,0.115,7.28,0,0
705477,2022-01-25,Retail,7883.1,60,634,88663,0.225,12.92,1,2146.54
712108,2022-01-25,Retail,7360.87,12,704,67829,0.159,11.4,0,0
708929,2022-01-25,Retail,10536.64,36,724,56357,0.333,10.5,0,0
718078,2022-01-25,Retail,17427.69,36,565,127631,0.27,17.21,1,4489.45
716438,2022-01-25,Retail,15221.38,12,770,22796,0.156,6.41,0,0
715576,2022-01-26,Corporativo,1905148.71,36,733,1326659,0.02,8.93,0,0
704392,2022-01-26,Retail,29313.95,36,665,46463,0.207,13.23,0,0
710184,2022-01-26,Retail,7019.94,24,642,20349,0.269,12.96,1,1352.76
715268,2022-01-26,Retail,7002.14,12,695,70154,0.276,11.86,0,0
718288,2022-01-26,Retail,8251.18,24,605,38628,0.27,15.66,0,0
714739,2022-01-26,PYME,386131.02,120,651,103501,0.109,11.2,0,0
700050,2022-01-26,Retail,9830.2,36,544,27157,0.468,18.56,0,0
706961,2022-01-26,Retail,9796.01,120,677,161137,0.354,11.33,0,0
708424,2022-01-26,Retail,11204.97,24,761,34199,0.222,7.15,0,0
717550,2022-01-26,Retail,13949.81,24,598,27202,0.288,14.34,1,4214.16
700721,2022-01-26,Retail,24942.76,12,615,120657,0.377,16.49,0,0
710926,2022-01-26,Retail,10372.37,120,769,43289,0.098,6.82,0,0
711140,2022-01-26,Retail,11816.37,36,626,16735,0.305,15.09,0,0
718600,2022-01-26,Corporativo,1674176.96,36,570,707553,0.244,15.12,0,0
719227,2022-01-26,Retail,17192.75,36,745,14567,0.213,10.49,0,0
710137,2022-01-27,PYME,76075.88,36,681,180421,0.253,12.71,0,0
704151,2022-01-27,Retail,17993.57,48,658,15632,0.369,14.02,0,0
701292,2022-01-27,Retail,16881.54,60,616,62836,0.422,16.21,0,0
708318,2022-01-27,Retail,8394.47,48,648,71178,0.054,13.7,1,3036.24
713746,2022-01-27,PYME,56803.07,24,599,136542,0.174,14.78,0,0
711358,2022-01-27,Retail,7908.24,36,616,23699,0.091,12.98,1,2316.09
718905,2022-01-27,PYME,57918.45,36,739,187862,0.02,10.86,0,0
705997,2022-01-27,PYME,84244.02,60,704,126784,0.179,11.01,0,0
717657,2022-01-27,Retail,6371.56,36,681,14843,0.093,12.19,0,0
714436,2022-01-27,Retail,15033.87,48,799,25503,0.139,7.9,0,0
717796,2022-01-27,Corporativo,180249.07,36,611,2186053,0.136,14.07,1,125660.86
712809,2022-01-27,Retail,11913.06,24,687,55067,0.198,11.44,0,0
712231,2022-01-27,Corporativo,965961.07,12,759,1073782,0.122,8.41,0,0
707862,2022-01-27,Retail,10161.39,24,632,31155,0.205,15.16,0,0
703477,2022-01-27,PYME,142787.04,60,539,203686,0.378,17.62,1,97006.46
718956,2022-01-27,Retail,11842.44,48,747,61943,0.13,7.92,0,0
708138,2022-01-27,PYME,122048.58,48,555,135266,0.264,14.6,0,0
708907,2022-01-27,PYME,146023.6,84,664,47211,0.28,13.7,1,138098.32
702219,2022-01-27,Retail,11221.71,24,717,44268,0.078,7.67,0,0
703630,2022-01-27,Retail,16351.33,36,585,37260,0.264,15.43,0,0
707827,2022-01-27,Retail,15721.44,36,715,40465,0.34,11.56,0,0
702688,2022-01-27,Retail,4430.36,48,570,47288,0.482,16.42,1,2554.91
706731,2022-01-28,Retail,25497.45,60,635,24873,0.364,14.28,1,7971.65
707634,2022-01-28,Retail,12048.5,36,584,21415,0.298,17.29,1,10735.85
716522,2022-01-28,PYME,124382.57,36,728,308787,0.071,7.36,0,0
715000,2022-01-28,Retail,8555.26,48,653,57137,0.237,13.92,0,0
713990,2022-01-28,PYME,125997.32,120,606,157660,0.146,13.75,0,0
700432,2022-01-28,PYME,74019.36,120,640,395591,0.165,14.21,0,0
710168,2022-01-28,PYME,187564.03,48,637,177776,0.23,13.4,0,0
715862,2022-01-28,Retail,13724.01,60,739,62455,0.092,8.85,1,7182.21
719439,2022-01-28,Retail,12438.24,36,772,42575,0.044,7.56,0,0
705390,2022-01-28,Retail,7964.9,60,621,78018,0.406,14.38,0,0
712678,2022-01-28,Retail,10930.7,60,621,52878,0.408,15.79,0,0
716868,2022-01-28,Retail,9873.12,84,722,48911,0.02,9.73,0,0
701680,2022-01-28,PYME,119475.41,12,683,153969,0.112,10.53,0,0
710651,2022-01-28,Retail,6672.92,48,736,22839,0.025,8.52,0,0
712160,2022-01-28,Retail,5742.79,12,738,58597,0.14,10.34,0,0
703468,2022-01-28,Retail,6909.65,60,679,27814,0.191,10.25,0,0
717563,2022-01-28,Retail,4085.1,24,675,15721,0.137,12.76,0,0
710329,2022-01-28,PYME,36007.04,36,723,72183,0.127,10.23,0,0
705826,2022-01-28,PYME,57769.14,60,784,60153,0.071,7.77,0,0
704580,2022-01-28,PYME,34151.02,60,832,78418,0.062,4.63,0,0
714422,2022-01-29,Retail,15065.59,60,702,34078,0.134,12.64,0,0
715200,2022-01-29,Retail,44356.37,36,691,22568,0.28,10.29,0,0
711174,2022-01-29,Retail,10642.89,24,697,56935,0.075,10.54,0,0
715479,2022-01-29,Retail,13019.95,60,702,44130,0.21,10.04,0,0
705397,2022-01-29,Retail,15171.18,60,644,33635,0.307,13.89,0,0
703675,2022-01-29,PYME,61232.21,60,679,195826,0.33,11.92,0,0
710736,2022-01-29,Retail,24570.91,48,758,34259,0.214,8.5,0,0
712700,2022-01-29,Retail,34973.66,60,646,43976,0.294,15.58,0,0
700974,2022-01-29,Retail,11716.46,60,631,74204,0.166,12.65,0,0
719214,2022-01-29,Retail,13142.9,36,620,34009,0.263,12.81,1,1810.3
703525,2022-01-29,Retail,14724.61,48,712,21264,0.249,9.86,0,0
703824,2022-01-29,PYME,145437.29,48,739,91075,0.275,11.23,0,0
713540,2022-01-29,Retail,21338.66,120,811,36073,0.199,6.48,0,0
715542,2022-01-29,Retail,8687.71,60,681,43298,0.229,13.26,0,0
709743,2022-01-29,PYME,38629.57,48,714,181805,0.197,10.28,0,0
712864,2022-01-29,Retail,21088.57,12,645,24567,0.101,12.66,0,0
713135,2022-01-29,Corporativo,344999.95,48,711,808175,0.241,11.23,0,0
713808,2022-01-29,Retail,12888.66,48,788,54698,0.083,7.22,0,0
709421,2022-01-29,Retail,5288,48,663,13414,0.336,11.23,1,2153.93
710991,2022-01-30,PYME,62556.62,48,547,71474,0.246,15.72,0,0
715462,2022-01-30,PYME,45936.8,24,647,145136,0.095,11.71,1,34189.22
709858,2022-01-30,Retail,5295.96,12,614,38909,0.329,17.26,0,0
709244,2022-01-30,Retail,19537.37,84,788,126996,0.077,6.79,0,0
715697,2022-01-30,Retail,7730.86,36,657,29970,0.123,9.79,0,0
703914,2022-01-30,Retail,7274.96,36,561,76285,0.351,19.28,0,0
718807,2022-01-30,Retail,6267.48,24,582,26265,0.408,17.75,1,2595.64
706658,2022-01-30,PYME,45113.96,60,653,171919,0.186,14.08,0,0
706657,2022-01-30,Corporativo,550740.35,60,736,1209767,0.02,8.42,0,0
712952,2022-01-30,Retail,11810.75,24,595,99545,0.44,17.34,0,0
715515,2022-01-30,Retail,16285.07,24,850,13178,0.121,5.31,0,0
706615,2022-01-30,Retail,20656.64,60,778,22405,0.02,6.41,0,0
707720,2022-01-30,Retail,11937.18,120,764,27422,0.216,8.57,0,0
715347,2022-01-30,Retail,15440.78,24,804,25889,0.171,5.62,0,0
711986,2022-01-30,Retail,5675.81,36,737,40453,0.062,8.37,0,0
702268,2022-01-30,PYME,175357.75,60,655,56977,0.223,14.37,0,0
700266,2022-01-30,Retail,6939.65,84,647,43394,0.175,12.33,0,0
705069,2022-01-31,Retail,13461.62,36,745,50092,0.125,8.5,0,0
719018,2022-01-31,Retail,11024.62,84,819,187252,0.237,7.9,0,0
704727,2022-01-31,Retail,29080.91,36,670,54106,0.333,14.1,0,0
715800,2022-01-31,PYME,84331.84,12,720,324753,0.083,11.01,0,0
708103,2022-01-31,PYME,88166.48,48,675,181123,0.27,14.44,0,0
714621,2022-01-31,Retail,16205.24,48,646,59156,0.326,15.43,0,0
718095,2022-01-31,Retail,19745.86,36,677,17773,0.212,14.22,0,0
710150,2022-01-31,Retail,7251.34,24,701,16383,0.344,13.36,0,0
716680,2022-01-31,Retail,20684.11,36,637,29001,0.49,16.37,0,0
718151,2022-01-31,Retail,12920.11,36,621,37060,0.313,14.71,0,0
716035,2022-01-31,PYME,79112.12,84,722,164859,0.116,9.03,0,0
713996,2022-01-31,Retail,4215.72,84,734,29984,0.034,8.97,0,0
711097,2022-01-31,PYME,197391.35,36,713,138091,0.117,10.03,0,0
715682,2022-01-31,Retail,17789.2,36,724,63414,0.034,8.77,0,0
711336,2022-01-31,Retail,11149.27,24,548,43420,0.231,16.6,1,599.15
704313,2022-01-31,PYME,69764.21,60,624,178666,0.195,13.12,1,62154.98
711533,2022-01-31,PYME,90654.7,60,556,161088,0.285,18.67,0,0
710932,2022-01-31,PYME,127304.18,60,781,57532,0.113,7.98,0,0
710539,2022-01-31,Corporativo,3204928.18,24,707,3324178,0.171,11.3,0,0
718948,2022-02-01,Retail,23311.64,36,616,36035,0.237,13.4,0,0
701660,2022-02-01,Retail,11757.48,120,609,48109,0.352,16.74,0,0
719419,2022-02-01,PYME,243164.97,24,646,257141,0.282,13.46,0,0
716055,2022-02-01,Corporativo,582796.74,120,832,1105881,0.15,6.4,0,0
704207,2022-02-01,Retail,7347.57,24,701,35032,0.177,9.54,0,0
719138,2022-02-01,Retail,18518.39,60,629,27974,0.241,15.74,1,9806.47
701670,2022-02-01,Retail,7209.25,12,717,52336,0.11,9.77,0,0
717888,2022-02-01,PYME,127210.37,24,808,69676,0.02,6.32,0,0
709791,2022-02-01,Retail,5164.32,36,757,36336,0.21,10.78,0,0
714755,2022-02-01,PYME,79896.72,36,727,94939,0.223,9.1,0,0
710703,2022-02-01,PYME,333896.33,36,656,76746,0.197,11.64,0,0
709552,2022-02-01,PYME,35311.68,12,716,127826,0.255,10.35,0,0
711346,2022-02-01,PYME,69702.06,36,650,151917,0.274,15.17,0,0
707346,2022-02-01,Retail,15524.45,60,731,35230,0.07,7.66,0,0
702237,2022-02-01,Retail,10370.59,36,618,31913,0.315,16.76,0,0
709315,2022-02-01,Corporativo,1494432.03,36,674,1282934,0.192,11.27,0,0
710883,2022-02-01,PYME,93283.7,84,625,158286,0.332,13.85,0,0
718345,2022-02-01,Retail,8525.48,60,710,38111,0.122,10.26,0,0
716456,2022-02-02,PYME,48348.46,48,684,348446,0.02,10.96,0,0
706758,2022-02-02,Retail,12730.17,24,756,92282,0.267,8.59,0,0
701353,2022-02-02,Retail,9142.72,120,621,120815,0.262,16.01,0,0
700537,2022-02-02,Retail,6698.83,36,569,18854,0.26,16.11,0,0
712664,2022-02-02,Retail,20697.73,36,655,44887,0.253,13.88,1,5745
710973,2022-02-02,Retail,19348.12,48,615,24188,0.232,14.54,0,0
715198,2022-02-02,Retail,8713.15,36,761,17278,0.195,9.16,0,0
718009,2022-02-02,Retail,6509.33,24,674,60194,0.02,8.83,0,0
719453,2022-02-02,Retail,12917.73,36,771,15575,0.153,8.07,0,0
712928,2022-02-02,Retail,14513.51,48,782,40035,0.077,6.01,0,0
710315,2022-02-02,PYME,72286.68,120,568,119957,0.454,18.64,0,0
701625,2022-02-02,PYME,145499.97,36,628,213754,0.269,14.58,0,0
717286,2022-02-03,Retail,6858.95,84,750,110557,0.184,9.6,0,0
710468,2022-02-03,Retail,23580.09,48,698,35494,0.265,13,0,0
715701,2022-02-03,Corporativo,709676.16,24,735,1082425,0.138,9.01,0,0
715943,2022-02-03,PYME,97641.59,36,637,60433,0.262,13.2,0,0
713677,2022-02-03,Retail,4739.73,60,620,41842,0.152,13.9,0,0
705539,2022-02-03,Retail,14816.11,48,560,15580,0.34,18.17,0,0
705777,2022-02-03,Retail,51855.71,12,720,73328,0.225,9.57,0,0
705657,2022-02-03,PYME,96537.22,48,709,78576,0.087,10.8,0,0
703877,2022-02-03,Corporativo,2572055.54,48,626,1248133,0.269,15.28,1,385083.84
711813,2022-02-03,Corporativo,491352.93,48,577,2082036,0.339,14.98,0,0
702187,2022-02-03,Retail,12949.17,12,731,50280,0.146,9.17,0,0
701907,2022-02-03,Retail,14451.91,24,666,28224,0.028,12.74,0,0
702010,2022-02-03,Retail,26668.19,12,672,37117,0.174,12.92,0,0
708170,2022-02-04,Corporativo,533568.76,36,850,543997,0.034,4.96,0,0
708851,2022-02-04,Retail,19318.75,120,650,31625,0.181,12.47,1,13837.32
703919,2022-02-04,Retail,16833.86,36,715,71485,0.141,9.6,0,0
711269,2022-02-04,Retail,33340.23,84,797,17634,0.126,5.64,0,0
713346,2022-02-04,PYME,68708.36,60,727,229903,0.131,9.22,1,18561.06
718513,2022-02-04,Retail,13423.41,120,670,59352,0.141,12.25,0,0
716189,2022-02-04,Retail,8243.51,36,720,16431,0.118,11.08,0,0
704817,2022-02-04,Retail,15862.73,48,731,23409,0.205,10.2,1,7813.61
711215,2022-02-04,Retail,9257.57,36,689,33685,0.124,11.85,0,0
715947,2022-02-04,Retail,22513.1,24,823,76993,0.099,4.35,0,0
701326,2022-02-04,Retail,9644.38,84,755,64264,0.205,11.24,0,0
703883,2022-02-04,Retail,6453.49,36,613,24612,0.267,13.8,0,0
718838,2022-02-05,Retail,7975.03,36,732,31296,0.146,10.88,0,0
716269,2022-02-05,PYME,23691.94,48,648,131159,0.181,11.6,0,0
715531,2022-02-05,Corporativo,912545.3,36,527,1108489,0.635,23.09,1,894294.39
718156,2022-02-05,PYME,109132.2,48,640,106399,0.285,14.63,0,0
714109,2022-02-05,PYME,56281.15,84,755,79608,0.324,13.17,0,0
711788,2022-02-05,PYME,123065.8,48,673,83354,0.194,11.49,1,86964.05
715961,2022-02-05,Retail,8647.12,60,722,59479,0.266,8.35,0,0
718368,2022-02-05,Retail,3681.53,60,675,29723,0.146,13.37,0,0
710126,2022-02-05,Retail,32530.07,48,739,33383,0.275,11.79,0,0
717329,2022-02-05,Retail,5967.54,60,758,28581,0.125,9.06,0,0
719267,2022-02-05,Retail,11646.77,36,575,33371,0.351,18.22,0,0
701516,2022-02-05,Retail,13142.66,36,642,75049,0.195,11.72,0,0
707997,2022-02-05,Retail,17950.01,36,818,55290,0.105,3.99,0,0
719469,2022-02-05,Retail,22331.76,48,610,15776,0.289,14.82,0,0
717747,2022-02-05,PYME,134829.85,48,665,163087,0.089,9.89,0,0
701024,2022-02-06,PYME,53548.41,36,761,94091,0.09,7,0,0
705219,2022-02-06,Retail,14810.73,36,724,16357,0.196,12.45,0,0
716724,2022-02-06,PYME,88206.25,36,829,202204,0.062,3.52,0,0
708645,2022-02-06,Retail,8010.72,48,640,48227,0.469,14.95,1,3922.15
716745,2022-02-06,Retail,11506.52,60,743,43184,0.23,10.58,0,0
708644,2022-02-06,Retail,13793.94,60,636,24937,0.283,16.5,0,0
712000,2022-02-06,Retail,18788.75,24,692,49589,0.06,11.3,0,0
710652,2022-02-06,PYME,75177.38,12,802,118231,0.087,5.26,0,0
712672,2022-02-06,Retail,24394.73,36,801,90007,0.056,5.08,0,0
711122,2022-02-06,PYME,165508.3,36,755,107178,0.036,7.83,0,0
716882,2022-02-06,Retail,23209.98,12,684,29596,0.275,11.1,0,0
706878,2022-02-06,PYME,125704.08,36,800,102501,0.181,7.53,0,0
716146,2022-02-06,Retail,21457.41,48,659,29388,0.146,14.14,0,0
711198,2022-02-06,Retail,20545.16,36,751,22657,0.153,9.84,0,0
719405,2022-02-07,PYME,37230.4,12,709,125654,0.248,12.3,0,0
713215,2022-02-07,Retail,8091.11,36,536,14195,0.416,18.88,1,1938.62
703527,2022-02-07,Retail,9108.34,24,744,25787,0.02,6.31,0,0
709433,2022-02-07,Retail,16689.48,36,576,25553,0.396,17.31,0,0
716757,2022-02-07,Retail,4127.15,48,643,31464,0.314,15.23,0,0
702377,2022-02-07,Retail,23262.13,120,693,34565,0.194,13.37,0,0
708657,2022-02-07,Retail,12343.7,24,756,85192,0.102,11.18,1,5634.33
712212,2022-02-07,PYME,164204.74,36,721,71875,0.209,11.89,0,0
705375,2022-02-07,PYME,77436.91,60,763,67112,0.111,6.46,0,0
714152,2022-02-07,PYME,36330,24,676,204755,0.02,10.66,0,0
701144,2022-02-07,Retail,10747.12,48,756,28835,0.471,13.62,0,0
710477,2022-02-07,Retail,11691.22,60,552,52780,0.423,17.8,1,3615.34
717934,2022-02-08,Retail,12486.24,60,599,50970,0.204,16.2,1,7236.36
703100,2022-02-08,Corporativo,3240309.8,12,659,2166528,0.254,14.19,1,3175503.6
708948,2022-02-08,Retail,22937.36,36,587,14259,0.327,15.47,0,0
713584,2022-02-08,Retail,6939.27,84,826,32202,0.116,4.28,0,0
706583,2022-02-08,Retail,8950.3,48,575,30171,0.398,18.49,0,0
717349,2022-02-08,Retail,18715.7,36,820,63458,0.145,6.52,0,0
704598,2022-02-08,Retail,5069.26,84,650,43996,0.28,13,1,2022.42
713517,2022-02-08,Retail,6393.49,84,692,15546,0.184,10.96,0,0
715690,2022-02-08,Retail,16203.68,60,642,47507,0.245,16.13,1,4012.65
712797,2022-02-08,Retail,10734.72,36,682,64852,0.198,11.61,0,0
700297,2022-02-08,PYME,114645.25,36,676,118766,0.087,10.82,0,0
719306,2022-02-08,Retail,10898.29,12,750,27163,0.207,9.12,0,0
715689,2022-02-08,Corporativo,294473.38,84,572,1290976,0.241,16.79,0,0
717713,2022-02-08,Retail,11196.9,12,649,36261,0.364,12.56,0,0
701156,2022-02-08,Retail,21644.41,84,782,42599,0.103,6.89,0,0
707199,2022-02-08,PYME,67460.87,48,633,163341,0.355,14.41,1,27305.39
717503,2022-02-08,Retail,20818.57,36,645,44125,0.103,11.16,0,0
712428,2022-02-08,Corporativo,1473977.16,48,710,734572,0.144,9.94,0,0
711672,2022-02-09,Retail,12198.95,36,642,43044,0.236,12.39,0,0
709377,2022-02-09,Retail,6936.5,84,724,65776,0.067,8.3,0,0
714993,2022-02-09,Retail,12563.39,48,617,59150,0.28,13.88,0,0
714916,2022-02-09,PYME,64358.65,60,681,201619,0.334,13.08,0,0
710026,2022-02-09,Corporativo,1254883.05,84,850,2347528,0.02,4.64,0,0
701934,2022-02-09,PYME,51813.45,24,574,263896,0.312,17.49,0,0
710463,2022-02-09,PYME,112220.25,120,723,177716,0.347,10.21,0,0
705524,2022-02-09,Retail,7209.18,48,609,32850,0.406,17.95,0,0
704115,2022-02-09,Retail,19301.2,36,699,40175,0.243,11.77,0,0
709430,2022-02-09,Retail,8519.58,36,671,43143,0.139,11.12,0,0
717485,2022-02-09,Retail,10465.96,84,770,37096,0.097,9.13,0,0
712626,2022-02-09,Retail,16379.13,12,807,88476,0.02,6.49,0,0
708813,2022-02-09,Corporativo,1508966.21,48,741,911665,0.068,6.11,0,0
719867,2022-02-09,Retail,14370.89,12,709,61670,0.158,10.46,0,0
706027,2022-02-09,Retail,12515.84,84,723,25236,0.271,10.86,0,0
715928,2022-02-09,Retail,5407.24,84,831,38641,0.036,4.47,0,0
713000,2022-02-10,Retail,9841.25,48,688,69921,0.251,10.19,0,0
706003,2022-02-10,Retail,22242.37,48,680,61693,0.123,12.71,0,0
709538,2022-02-10,PYME,131199.09,24,738,54652,0.139,9.64,0,0
719303,2022-02-10,Corporativo,4499846.12,48,742,533974,0.133,11.06,0,0
703826,2022-02-10,Retail,6675.7,60,697,33194,0.293,9.89,0,0
714278,2022-02-10,PYME,102060.46,60,772,126729,0.056,6.19,0,0
704363,2022-02-10,Corporativo,736946.54,48,717,1455586,0.094,8.77,0,0
714903,2022-02-10,Retail,13070.95,60,617,14139,0.219,15.67,0,0
703092,2022-02-10,PYME,126515.49,48,665,117285,0.327,14.48,0,0
708305,2022-02-10,Retail,20700.07,60,610,31581,0.411,13.8,1,5586.16
719618,2022-02-10,Retail,26294.18,84,545,41677,0.453,16.53,1,3454.49
715236,2022-02-10,PYME,29020.97,60,732,170256,0.11,9.45,0,0
717163,2022-02-10,Retail,13448.06,60,641,23446,0.343,14.19,0,0
